distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
936,Rajanna Siricilla,936011,VEMULAWADA,3911016,5,2018,524,524,700,9384,0,0,20,0,0,10354,0,15
936,Rajanna Siricilla,936011,VEMULAWADA,3911017,5,2018,498,498,770,8604,0,0,22,0,0,9671,0,88
936,Rajanna Siricilla,936011,VEMULAWADA,3911018,5,2018,416,417,455,7566,0,0,13,0,0,8196.5,0,136
936,Rajanna Siricilla,936011,VEMULAWADA,3911019,5,2018,841,841,1218,15624,30,0,35,0,0,17314.5,0,283
936,Rajanna Siricilla,936011,VEMULAWADA,3911020,5,2018,593,595,981,11046,0,0,28,0,0,12405,0,242
936,Rajanna Siricilla,936011,VEMULAWADA,3911021,5,2018,496,496,1085,8934,60,0,31,0,0,10437.5,0,69
936,Rajanna Siricilla,936011,VEMULAWADA,3911022,5,2018,262,262,595,4890,0,0,17,0,0,5714.5,0,79
936,Rajanna Siricilla,936011,VEMULAWADA,3911023,5,2018,129,129,175,2208,10,0,5,0,0,2450.5,0,2
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912001,5,2018,820,821,1260,13278,0,0,35,0,0,15010.5,0,9
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912002,5,2018,834,835,1365,14046,0,0,39,0,0,15937.5,0,10
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912003,5,2018,481,481,665,8190,0,0,0,0,0,8855,0,48
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912004,5,2018,335,336,665,5442,0,0,1,0,0,6120.5,0,4
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912005,5,2018,395,412,770,6990,10,0,17,0,0,7989.5,0,32
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912006,5,2018,467,467,735,7817,20,0,0,0,0,8552,0,5
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912007,5,2018,587,587,840,9790,50,0,7,0,0,10724.5,0,6
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912008,5,2018,419,441,770,7506,20,0,22,0,0,8573,0,9
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912009,5,2018,367,370,490,6265,50,0,5,0,0,6822.5,0,4
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912010,5,2018,503,503,910,8598,0,0,0,0,0,9508,0,11
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912011,5,2018,603,603,840,9437,60,0,0,0,0,10277,0,12
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912012,5,2018,574,577,834,9476,60,0,0,0,0,10310,0,7
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912013,5,2018,286,288,420,4666,0,0,12,0,0,5248,0,9
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912014,5,2018,272,272,245,4902,0,0,7,0,0,5241.5,0,5
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912015,5,2018,160,160,210,2850,0,0,0,0,0,3060,0,0
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912016,5,2018,261,262,350,4224,0,0,0,0,0,4574,0,3
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912017,5,2018,204,206,280,3515,40,0,2,0,0,3822,0,4
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912018,5,2018,325,337,560,5664,0,0,12,0,0,6386,0,20
936,Rajanna Siricilla,936012,VEMULAVADA RURAL,3912019,5,2018,265,265,350,4302,10,0,0,0,0,4652,0,38
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913001,5,2018,646,651,1015,11734,0,0,0,0,0,12749,0,60
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913002,5,2018,613,613,1050,10341,0,0,0,0,0,11391,0,51
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913003,5,2018,538,538,910,8796,0,0,0,0,0,9706,0,107
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913004,5,2018,649,649,1295,10392,0,0,11,0,0,11835.5,0,82
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913005,5,2018,476,477,595,8400,0,0,7,0,0,9089.5,0,44
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913006,5,2018,454,454,805,7572,0,0,0,0,0,8377,0,8
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913007,5,2018,239,239,420,4128,0,0,5,0,0,4615.5,0,1
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913008,5,2018,554,557,1085,9600,0,0,31,0,0,11103.5,0,51
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913009,5,2018,353,353,735,6222,0,0,0,0,0,6957,0,5
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913010,5,2018,380,380,735,6162,0,0,0,0,0,6897,0,12
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913011,5,2018,512,512,560,9244,0,0,15,0,0,10006.5,0,30
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913012,5,2018,574,575,1086,9678,0,0,30,0,0,11169,0,42
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913013,5,2018,450,450,700,8175,0,0,0,0,0,8875,0,8
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913014,5,2018,642,644,980,11717,0,0,3,0,0,12737.5,0,59
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913015,5,2018,506,512,1505,9288,0,0,7,0,0,10887.5,0,12
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913016,5,2018,602,602,875,10818,0,0,0,0,0,11693,0,5
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913017,5,2018,419,419,665,7296,0,0,0,0,0,7961,0,71
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913018,5,2018,397,399,735,7266,0,0,0,0,0,8001,0,16
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913019,5,2018,485,486,1085,7962,0,0,31,0,0,9465.5,0,9
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913020,5,2018,588,588,1645,9810,0,0,0,0,0,11455,0,56
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913021,5,2018,422,422,595,7211,0,0,17,0,0,8035.5,0,4
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913022,5,2018,359,359,560,6522,0,0,0,0,0,7082,0,1
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913023,5,2018,431,431,700,7854,0,0,0,0,0,8554,0,10
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913024,5,2018,130,130,140,2316,0,0,1,0,0,2469.5,0,53
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913025,5,2018,341,341,595,6192,0,0,0,0,0,6787,0,8
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913026,5,2018,308,311,490,5208,0,0,3,0,0,5738.5,0,105
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913027,5,2018,110,110,70,2082,0,0,0,0,0,2152,0,1
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913028,5,2018,100,100,70,1872,0,0,0,0,0,1942,0,5
936,Rajanna Siricilla,936013,YELLAREDDIPET,3913029,5,2018,583,583,875,10416,0,0,0,0,0,11291,0,5
937,Suryapet,937001,Atmakur  (S),4001001,5,2018,272,295,840,4374,0,0,23,0,0,5524.5,0,6
937,Suryapet,937001,Atmakur  (S),4001002,5,2018,298,299,840,5394,0,0,23,0,0,6544.5,0,7
937,Suryapet,937001,Atmakur  (S),4001003,5,2018,276,303,980,4539,0,0,27,0,0,5883.5,0,6
937,Suryapet,937001,Atmakur  (S),4001004,5,2018,298,300,800,5424,0,0,23,0,0,6534.5,0,33
937,Suryapet,937001,Atmakur  (S),4001005,5,2018,408,435,975,7458,0,0,27,0,0,8797.5,0,37
937,Suryapet,937001,Atmakur  (S),4001006,5,2018,209,227,665,3426,0,0,18,0,0,4334,0,11
937,Suryapet,937001,Atmakur  (S),4001007,5,2018,272,283,455,4590,0,0,12,0,0,5207,0,48
937,Suryapet,937001,Atmakur  (S),4001008,5,2018,191,191,280,3564,0,0,1,0,0,3857.5,0,2
937,Suryapet,937001,Atmakur  (S),4001009,5,2018,322,324,355,6300,0,0,16,0,0,6871,0,2
937,Suryapet,937001,Atmakur  (S),4001010,5,2018,568,573,1050,9858,0,0,30,0,0,11313,0,55
937,Suryapet,937001,Atmakur  (S),4001011,5,2018,361,365,945,5888,0,0,26,0,0,7184,0,8
937,Suryapet,937001,Atmakur  (S),4001012,5,2018,579,579,1400,10308,0,0,40,0,0,12248,0,216
937,Suryapet,937001,Atmakur  (S),4001013,5,2018,221,229,315,3786,0,0,8,0,0,4209,0,37
937,Suryapet,937001,Atmakur  (S),4001014,5,2018,259,259,175,4530,0,0,6,0,0,4786,0,2
937,Suryapet,937001,Atmakur  (S),4001015,5,2018,236,236,175,4272,0,0,5,0,0,4514.5,0,4
937,Suryapet,937001,Atmakur  (S),4001016,5,2018,187,191,455,3724,0,0,12,0,0,4341,0,1
937,Suryapet,937001,Atmakur  (S),4001017,5,2018,395,395,805,7110,0,0,23,0,0,8225.5,0,2
937,Suryapet,937001,Atmakur  (S),4001018,5,2018,311,312,770,5556,0,0,22,0,0,6623,0,0
937,Suryapet,937001,Atmakur  (S),4001019,5,2018,442,442,980,7518,0,0,28,0,0,8876,0,22
937,Suryapet,937001,Atmakur  (S),4001020,5,2018,301,301,560,5766,0,0,16,0,0,6542,0,3
937,Suryapet,937001,Atmakur  (S),4001021,5,2018,455,455,1190,7452,0,0,34,0,0,9101,0,7
937,Suryapet,937001,Atmakur  (S),4001022,5,2018,299,300,910,5592,0,0,26,0,0,6853,0,57
937,Suryapet,937001,Atmakur  (S),4001023,5,2018,355,356,945,6498,0,0,27,0,0,7807.5,0,4
937,Suryapet,937001,Atmakur  (S),4001024,5,2018,293,298,840,5826,0,0,20,0,0,6936,0,2
937,Suryapet,937001,Atmakur  (S),4001025,5,2018,297,316,735,5129,0,0,19,0,0,6120.5,0,1
937,Suryapet,937001,Atmakur  (S),4001026,5,2018,283,298,630,5675,0,0,15,0,0,6507.5,0,1
937,Suryapet,937001,Atmakur  (S),4001027,5,2018,218,234,700,4224,0,0,16,0,0,5140,0,1
937,Suryapet,937001,Atmakur  (S),4001028,5,2018,530,530,1050,8964,0,0,29,0,0,10405.5,0,146
937,Suryapet,937001,Atmakur  (S),4001029,5,2018,324,324,595,5562,0,0,16,0,0,6373,0,22
937,Suryapet,937001,Atmakur  (S),4001030,5,2018,127,127,350,2268,0,0,10,0,0,2753,0,1
937,Suryapet,937001,Atmakur  (S),4001031,5,2018,294,296,735,5760,0,0,21,0,0,6778.5,0,0
937,Suryapet,937001,Atmakur  (S),4001032,5,2018,153,154,805,2556,0,0,22,0,0,3658,0,0
937,Suryapet,937002,Chilkur,4002001,5,2018,268,268,595,4200,0,0,17,0,0,5024.5,0,4
937,Suryapet,937002,Chilkur,4002002,5,2018,443,445,945,7296,0,0,27,0,0,8605.5,0,0
937,Suryapet,937002,Chilkur,4002003,5,2018,363,363,700,5904,0,0,16,0,0,6820,0,0
937,Suryapet,937002,Chilkur,4002004,5,2018,473,475,945,7614,0,0,27,0,0,8923.5,0,14
937,Suryapet,937002,Chilkur,4002005,5,2018,521,523,1330,8436,0,0,38,0,0,10279,0,48
937,Suryapet,937002,Chilkur,4002006,5,2018,415,415,1050,6528,0,0,30,0,0,7983,0,15
937,Suryapet,937002,Chilkur,4002007,5,2018,239,241,596,3882,0,0,17,0,0,4707.5,0,2
937,Suryapet,937002,Chilkur,4002008,5,2018,342,342,945,5346,0,0,27,0,0,6655.5,0,4
937,Suryapet,937002,Chilkur,4002009,5,2018,488,489,1470,7932,0,0,41,0,0,9955.5,0,21
937,Suryapet,937002,Chilkur,4002010,5,2018,612,612,1190,9234,0,0,34,0,0,10883,0,47
937,Suryapet,937002,Chilkur,4002011,5,2018,379,379,665,6672,0,0,20,0,0,7607,0,0
937,Suryapet,937002,Chilkur,4002012,5,2018,189,189,595,3324,0,0,16,0,0,4135,0,0
937,Suryapet,937002,Chilkur,4002013,5,2018,379,381,735,6131,0,0,21,0,0,7149.5,0,13
937,Suryapet,937002,Chilkur,4002014,5,2018,443,448,1085,6978,0,0,31,0,0,8481.5,0,45
937,Suryapet,937002,Chilkur,4002015,5,2018,364,387,805,5436,0,0,23,0,0,6551.5,0,6
937,Suryapet,937002,Chilkur,4002016,5,2018,432,432,1015,6930,0,0,29,0,0,8336.5,0,4
937,Suryapet,937002,Chilkur,4002017,5,2018,509,539,1295,8460,0,0,36,0,0,10241,0,8
937,Suryapet,937002,Chilkur,4002018,5,2018,283,285,805,4494,0,0,23,0,0,5609.5,0,2
937,Suryapet,937002,Chilkur,4002019,5,2018,364,366,805,6174,0,0,23,0,0,7289.5,0,20
937,Suryapet,937002,Chilkur,4002020,5,2018,308,309,805,5034,0,0,20,0,0,6109,0,17
937,Suryapet,937002,Chilkur,4002021,5,2018,307,308,805,5334,0,0,21,0,0,6422.5,0,0
937,Suryapet,937002,Chilkur,4002022,5,2018,289,289,700,4422,0,0,20,0,0,5392,0,4
937,Suryapet,937002,Chilkur,4002023,5,2018,299,299,805,4740,0,0,23,0,0,5855.5,0,2
937,Suryapet,937003,Chivvemla,4003001,5,2018,382,401,1050,6714,0,0,26,0,0,8115,0,185
937,Suryapet,937003,Chivvemla,4003002,5,2018,451,487,1505,7842,0,0,47,0,0,9981.5,0,228
937,Suryapet,937003,Chivvemla,4003003,5,2018,284,312,945,4548,0,0,27,0,0,5857.5,0,4
937,Suryapet,937003,Chivvemla,4003004,5,2018,254,274,875,4434,0,0,20,0,0,5579,0,5
937,Suryapet,937003,Chivvemla,4003005,5,2018,480,487,1295,8388,0,0,37,0,0,10182.5,0,8
937,Suryapet,937003,Chivvemla,4003006,5,2018,256,257,805,4290,0,0,23,0,0,5405.5,0,2
937,Suryapet,937003,Chivvemla,4003007,5,2018,381,411,1050,6510,0,0,30,0,0,7965,0,7
937,Suryapet,937003,Chivvemla,4003008,5,2018,219,219,875,3270,0,0,25,0,0,4482.5,0,2
937,Suryapet,937003,Chivvemla,4003009,5,2018,327,353,945,5496,0,0,26,0,0,6792,0,2
937,Suryapet,937003,Chivvemla,4003010,5,2018,386,386,905,7620,0,0,26,0,0,8876,0,4
937,Suryapet,937003,Chivvemla,4003011,5,2018,290,292,875,5310,0,0,25,0,0,6522.5,0,3
937,Suryapet,937003,Chivvemla,4003012,5,2018,400,401,1329,8274,0,0,38,0,0,10116,0,2
937,Suryapet,937003,Chivvemla,4003013,5,2018,370,412,1015,7500,0,0,29,0,0,8906.5,0,2
937,Suryapet,937003,Chivvemla,4003014,5,2018,468,498,1075,9221,0,0,28,0,0,10674,0,15
937,Suryapet,937003,Chivvemla,4003015,5,2018,690,693,1295,12888,0,0,37,0,0,14682.5,0,206
937,Suryapet,937003,Chivvemla,4003016,5,2018,293,293,595,5328,0,0,15,0,0,6125.5,0,25
937,Suryapet,937003,Chivvemla,4003017,5,2018,353,355,805,6396,0,0,23,0,0,7511.5,0,6
937,Suryapet,937003,Chivvemla,4003018,5,2018,234,235,805,4428,0,0,23,0,0,5543.5,0,4
937,Suryapet,937003,Chivvemla,4003019,5,2018,495,498,1191,8754,0,0,34,0,0,10404,0,5
937,Suryapet,937003,Chivvemla,4003020,5,2018,385,415,1050,7098,0,0,30,0,0,8553,0,6
937,Suryapet,937003,Chivvemla,4003021,5,2018,409,409,876,7482,0,0,26,0,0,8709,0,0
937,Suryapet,937003,Chivvemla,4003022,5,2018,464,494,1295,8880,0,0,29,0,0,10566.5,0,5
937,Suryapet,937003,Chivvemla,4003023,5,2018,289,289,830,5178,0,0,25,0,0,6345.5,0,3
937,Suryapet,937003,Chivvemla,4003024,5,2018,323,342,770,5832,0,0,20,0,0,6872,0,28
937,Suryapet,937003,Chivvemla,4003025,5,2018,209,218,420,4158,0,0,12,0,0,4740,0,6
937,Suryapet,937004,Garidepalli,4004002,5,2018,439,491,1190,7086,0,0,33,0,0,8721.5,0,44
937,Suryapet,937004,Garidepalli,4004003,5,2018,407,422,1155,6348,0,0,13,0,0,7678.5,0,13
937,Suryapet,937004,Garidepalli,4004004,5,2018,429,432,595,7656,0,0,3,0,0,8291.5,0,0
937,Suryapet,937004,Garidepalli,4004005,5,2018,532,532,35,9462,0,0,1,0,0,9510.5,0,2
937,Suryapet,937004,Garidepalli,4004006,5,2018,159,159,70,2838,0,0,0,0,0,2908,0,2
937,Suryapet,937004,Garidepalli,4004007,5,2018,202,203,210,3396,0,0,1,0,0,3619.5,0,0
937,Suryapet,937004,Garidepalli,4004008,5,2018,437,453,560,6996,0,0,16,0,0,7772,0,7
937,Suryapet,937004,Garidepalli,4004009,5,2018,553,562,315,9192,0,0,9,0,0,9628.5,0,9
937,Suryapet,937004,Garidepalli,4004010,5,2018,404,415,525,6750,0,0,11,0,0,7423.5,0,13
937,Suryapet,937004,Garidepalli,4004011,5,2018,247,248,280,4170,0,0,7,0,0,4544.5,0,4
937,Suryapet,937004,Garidepalli,4004012,5,2018,260,260,280,4482,0,0,0,0,0,4762,0,3
937,Suryapet,937004,Garidepalli,4004013,5,2018,257,265,315,4716,0,0,8,0,0,5139,0,5
937,Suryapet,937004,Garidepalli,4004014,5,2018,298,319,840,5136,0,0,24,0,0,6300,0,3
937,Suryapet,937004,Garidepalli,4004015,5,2018,218,219,385,3612,0,0,11,0,0,4145.5,0,2
937,Suryapet,937004,Garidepalli,4004016,5,2018,264,264,140,4709,0,0,0,0,0,4849,0,6
937,Suryapet,937004,Garidepalli,4004017,5,2018,314,314,455,5436,0,0,12,0,0,6053,0,17
937,Suryapet,937004,Garidepalli,4004018,5,2018,310,310,525,5118,0,0,13,0,0,5818.5,0,0
937,Suryapet,937004,Garidepalli,4004019,5,2018,198,198,210,3570,0,0,0,0,0,3780,0,8
937,Suryapet,937004,Garidepalli,4004020,5,2018,638,638,455,10794,0,0,0,0,0,11249,0,3
937,Suryapet,937004,Garidepalli,4004021,5,2018,270,270,280,4662,0,0,0,0,0,4942,0,10
937,Suryapet,937004,Garidepalli,4004022,5,2018,249,249,595,4518,0,0,0,0,0,5113,0,7
937,Suryapet,937004,Garidepalli,4004023,5,2018,77,77,175,1284,0,0,0,0,0,1459,0,1
937,Suryapet,937004,Garidepalli,4004024,5,2018,181,182,350,2940,0,0,10,0,0,3425,0,2
937,Suryapet,937004,Garidepalli,4004025,5,2018,252,252,735,3792,0,0,19,0,0,4783.5,0,3
937,Suryapet,937004,Garidepalli,4004026,5,2018,331,333,700,5202,0,0,19,0,0,6158.5,0,2
937,Suryapet,937004,Garidepalli,4004027,5,2018,644,670,910,10734,0,0,23,0,0,11954.5,0,19
937,Suryapet,937004,Garidepalli,4004028,5,2018,486,504,945,7416,0,0,0,0,0,8361,0,1
937,Suryapet,937004,Garidepalli,4004029,5,2018,514,516,525,8634,0,0,15,0,0,9361.5,0,1
937,Suryapet,937004,Garidepalli,4004030,5,2018,163,164,280,2376,0,0,0,0,0,2656,0,4
937,Suryapet,937004,Garidepalli,4004031,5,2018,132,133,315,2280,0,0,8,0,0,2703,0,0
937,Suryapet,937004,Garidepalli,4004032,5,2018,256,257,560,4218,0,0,6,0,0,4859,0,2
937,Suryapet,937004,Garidepalli,4004033,5,2018,381,382,840,6042,0,0,0,0,0,6882,0,1
937,Suryapet,937005,Huzurnagar,4005002,5,2018,286,299,805,4404,0,0,12,0,0,5371,0,29
937,Suryapet,937005,Huzurnagar,4005003,5,2018,240,249,490,3888,0,0,9,0,0,4499.5,0,25
937,Suryapet,937005,Huzurnagar,4005004,5,2018,272,272,695,4332,0,0,0,0,0,5027,0,18
937,Suryapet,937005,Huzurnagar,4005005,5,2018,241,263,875,3480,0,0,23,0,0,4665.5,0,14
937,Suryapet,937005,Huzurnagar,4005006,5,2018,257,274,910,3955,0,0,17,0,0,5094.5,0,12
937,Suryapet,937005,Huzurnagar,4005007,5,2018,292,292,735,4710,0,0,21,0,0,5728.5,0,6
937,Suryapet,937005,Huzurnagar,4005008,5,2018,393,416,805,6290,0,0,23,0,0,7405.5,0,38
937,Suryapet,937005,Huzurnagar,4005009,5,2018,102,118,595,1362,0,0,16,0,0,2173,0,1
937,Suryapet,937005,Huzurnagar,4005010,5,2018,309,320,805,4860,0,0,11,0,0,5813.5,0,2
937,Suryapet,937005,Huzurnagar,4005011,5,2018,309,319,385,4896,0,0,10,0,0,5416,0,2
937,Suryapet,937005,Huzurnagar,4005012,5,2018,301,310,595,4446,0,0,17,0,0,5270.5,0,16
937,Suryapet,937005,Huzurnagar,4005013,5,2018,292,308,525,4380,0,0,15,0,0,5107.5,0,4
937,Suryapet,937005,Huzurnagar,4005014,5,2018,208,208,840,3714,0,0,24,0,0,4878,0,4
937,Suryapet,937005,Huzurnagar,4005015,5,2018,253,273,700,3826,0,0,20,0,0,4796,0,1
937,Suryapet,937005,Huzurnagar,4005016,5,2018,377,378,1122,5964,0,0,31,0,0,7504.5,0,54
937,Suryapet,937005,Huzurnagar,4005017,5,2018,426,429,840,7242,0,0,24,0,0,8406,0,6
937,Suryapet,937005,Huzurnagar,4005018,5,2018,171,171,811,2495,0,0,0,0,0,3306,0,1
937,Suryapet,937005,Huzurnagar,4005019,5,2018,387,388,1015,6360,0,0,29,0,0,7766.5,0,15
937,Suryapet,937005,Huzurnagar,4005020,5,2018,353,354,665,5832,0,0,19,0,0,6753.5,0,19
937,Suryapet,937005,Huzurnagar,4005021,5,2018,278,280,1050,4548,0,0,17,0,0,5827.5,0,66
937,Suryapet,937005,Huzurnagar,4005022,5,2018,283,283,630,4908,0,0,18,0,0,5781,0,40
937,Suryapet,937005,Huzurnagar,4005023,5,2018,166,166,140,2778,0,0,2,0,0,2945,0,22
937,Suryapet,937005,Huzurnagar,4005024,5,2018,331,331,945,5820,0,0,0,0,0,6765,0,13
937,Suryapet,937005,Huzurnagar,4005025,5,2018,260,261,1050,4080,0,0,31,0,0,5548.5,0,34
937,Suryapet,937005,Huzurnagar,4005026,5,2018,126,126,455,2046,0,0,13,0,0,2676.5,0,29
937,Suryapet,937005,Huzurnagar,4005027,5,2018,485,524,1330,7878,0,0,38,0,0,9721,0,114
937,Suryapet,937005,Huzurnagar,4005028,5,2018,216,216,140,4172,0,0,0,0,0,4312,0,86
937,Suryapet,937005,Huzurnagar,4005029,5,2018,359,360,140,6534,0,0,1,0,0,6687.5,0,89
937,Suryapet,937005,Huzurnagar,4005030,5,2018,204,204,455,3510,0,0,0,0,0,3965,0,61
937,Suryapet,937005,Huzurnagar,4005031,5,2018,124,124,117,2076,0,0,0,0,0,2193,0,35
937,Suryapet,937005,Huzurnagar,4005032,5,2018,307,309,525,5454,0,0,0,0,0,5979,0,122
937,Suryapet,937005,Huzurnagar,4005033,5,2018,174,175,350,2982,0,0,5,0,0,3399.5,0,48
937,Suryapet,937005,Huzurnagar,4005034,5,2018,211,216,245,3510,0,0,5,0,0,3822.5,0,127
937,Suryapet,937005,Huzurnagar,4005035,5,2018,239,246,420,3864,0,0,7,0,0,4378.5,0,134
937,Suryapet,937005,Huzurnagar,4005036,5,2018,164,166,315,2742,0,0,2,0,0,3084,0,66
937,Suryapet,937005,Huzurnagar,4005037,5,2018,221,235,455,3384,0,0,13,0,0,4014.5,0,20
937,Suryapet,937005,Huzurnagar,4005038,5,2018,178,178,420,2664,0,0,12,0,0,3246,0,109
937,Suryapet,937005,Huzurnagar,4005039,5,2018,185,185,560,3126,0,0,0,0,0,3686,0,90
937,Suryapet,937005,Huzurnagar,4005040,5,2018,81,81,35,1338,0,0,1,0,0,1386.5,0,43
937,Suryapet,937006,Nagaram,4006001,5,2018,400,402,735,7260,0,0,21,0,0,8278.5,0,7
937,Suryapet,937006,Nagaram,4006002,5,2018,346,356,980,5934,0,0,26,0,0,7265,0,2
937,Suryapet,937006,Nagaram,4006003,5,2018,272,272,455,5382,0,0,13,0,0,6012.5,0,1
937,Suryapet,937006,Nagaram,4006004,5,2018,366,372,1202,6990,0,0,34,0,0,8651,0,10
937,Suryapet,937006,Nagaram,4006005,5,2018,334,366,1155,6216,0,0,31,0,0,7789.5,0,9
937,Suryapet,937006,Nagaram,4006006,5,2018,353,376,980,6408,0,0,23,0,0,7698.5,0,4
937,Suryapet,937006,Nagaram,4006007,5,2018,430,432,490,7404,0,0,14,0,0,8083,0,5
937,Suryapet,937006,Nagaram,4006008,5,2018,262,264,560,4488,0,0,16,0,0,5264,0,0
937,Suryapet,937006,Nagaram,4006009,5,2018,397,406,1155,6858,0,0,31,0,0,8431.5,0,2
937,Suryapet,937006,Nagaram,4006010,5,2018,348,376,1225,6648,0,0,28,0,0,8251,0,0
937,Suryapet,937006,Nagaram,4006011,5,2018,202,212,420,3414,0,0,11,0,0,3982.5,0,0
937,Suryapet,937006,Nagaram,4006012,5,2018,257,259,980,4050,0,0,28,0,0,5408,0,0
937,Suryapet,937006,Nagaram,4006013,5,2018,438,440,980,7494,0,0,26,0,0,8825,0,30
937,Suryapet,937006,Nagaram,4006014,5,2018,419,419,1225,6966,0,0,35,0,0,8663.5,0,47
937,Suryapet,937006,Nagaram,4006015,5,2018,174,174,525,3245,0,0,8,0,0,3878,0,3
937,Suryapet,937006,Nagaram,4006016,5,2018,332,332,1015,5598,0,0,29,0,0,7004.5,0,1
937,Suryapet,937007,Jaji Reddi Gudem,4007001,5,2018,353,355,665,6834,0,0,19,0,0,7755.5,0,1
937,Suryapet,937007,Jaji Reddi Gudem,4007002,5,2018,476,476,875,8466,0,0,25,0,0,9678.5,0,27
937,Suryapet,937007,Jaji Reddi Gudem,4007003,5,2018,417,418,735,7230,0,0,19,0,0,8221.5,0,9
937,Suryapet,937007,Jaji Reddi Gudem,4007004,5,2018,341,342,1015,6036,0,0,27,0,0,7415.5,0,10
937,Suryapet,937007,Jaji Reddi Gudem,4007005,5,2018,452,455,910,8304,0,0,26,0,0,9565,0,1
937,Suryapet,937007,Jaji Reddi Gudem,4007006,5,2018,447,448,1050,8958,0,0,29,0,0,10399.5,0,12
937,Suryapet,937007,Jaji Reddi Gudem,4007007,5,2018,398,400,910,6768,0,0,24,0,0,8002,0,15
937,Suryapet,937007,Jaji Reddi Gudem,4007008,5,2018,238,238,490,4416,0,0,14,0,0,5095,0,4
937,Suryapet,937007,Jaji Reddi Gudem,4007009,5,2018,343,344,700,7428,0,0,19,0,0,8384.5,0,4
937,Suryapet,937007,Jaji Reddi Gudem,4007010,5,2018,444,447,875,8136,0,0,25,0,0,9348.5,0,8
937,Suryapet,937007,Jaji Reddi Gudem,4007011,5,2018,322,322,1085,5352,0,0,31,0,0,6855.5,0,2
937,Suryapet,937007,Jaji Reddi Gudem,4007012,5,2018,259,282,525,4296,0,0,14,0,0,5010,0,3
937,Suryapet,937007,Jaji Reddi Gudem,4007013,5,2018,186,187,525,3192,0,0,15,0,0,3919.5,0,5
937,Suryapet,937007,Jaji Reddi Gudem,4007014,5,2018,332,356,805,5634,0,0,22,0,0,6736,0,7
937,Suryapet,937007,Jaji Reddi Gudem,4007015,5,2018,140,140,665,2346,0,0,19,0,0,3267.5,0,5
937,Suryapet,937007,Jaji Reddi Gudem,4007016,5,2018,181,182,525,3342,0,0,15,0,0,4069.5,0,5
937,Suryapet,937007,Jaji Reddi Gudem,4007017,5,2018,97,97,805,1594,0,0,22,0,0,2696,0,13
937,Suryapet,937008,Kodad,4008001,5,2018,454,454,1540,7554,0,0,44,0,0,9688,0,120
937,Suryapet,937008,Kodad,4008002,5,2018,209,209,910,3360,0,0,25,0,0,4607.5,0,94
937,Suryapet,937008,Kodad,4008003,5,2018,405,411,1820,6372,0,0,52,0,0,8894,0,130
937,Suryapet,937008,Kodad,4008004,5,2018,261,262,1295,4218,0,0,37,0,0,6012.5,0,130
